Prime Minister Narendra Modi met Her Majesty Queen Maxima of the Kingdom of the Netherlands today.	نئی دلّی ،29 مئی؍ وزیر اعظم جناب نریندر مودی نے آج نیدرلینڈز کی ملکہ ہر میجسٹی کوئن میکسیما سے ملاقات کی ۔
Queen Maxima is visiting India in her capacity as UN Secretary-General’s Special Advocate for Inclusive Finance for Development.	کوئن میکسیم اقوام متحدہ سیکریٹری جنرل کے ترقی کے لئے سرمایہ کی خصوصی ایڈووکیٹ کی حیثیت سے بھارت کے دورے پر آئی ہوئی ہیں ۔
Prime Minister Modi and Queen Maxima discussed the various initiatives taken in the last few years by the Government of India for enhancing financial inclusion in India, such as Jan Dhan Yojana, Pradhan Mantri Jeevan Jyoti Bima Yojana, Pradhan Mantri Suraksha Bima Yojana, and Atal Pension Yojana.	وزیر اعظم مودی اورکوئن میکسیما نے گزشتہ چند برسوں کے دوران حکومت ہند کے ذریعہ اٹھائے گئے مالی اقدامات پر تبادلہ خیالات کیا جن میں جن دھن یوجنا ، پردھان منتری جیون جیوتی بیمہ یوجنا ، پردھان منتری سرکشا بیمہ یوجنا اور اٹل پنشن یوجناشامل ہیں ۔
Queen Maxima appreciated the progress achieved by these initiatives.	کوئن میکسیما نے ان اقدامات کے ذریعہ حاصل کردہ کامیابی کی ستائش کی ۔
The two leaders also discussed global development finance.	دونوں رہنماؤں نے عالمی مالی ترقی پر بھی تبادلہ خیال کیا ۔
On the occasion of Ambedkar Jayanti today, Prime Minister Narendra Modi inaugurated a Health and Wellness Centre, to mark the launch of the Union Government’s ambitious Health Assurance Programme – Ayushman Bharat.	نئی دہلی۔ 14 اپریل 2018 ؛ امبیڈکر جینتی کے موقعے پر وزیراعظم نریندر مودی نے آج آیوشمان بھارت جو کہ مرکزی حکومت کا ایک اہم پروگرام ہے ، کی ابتدا کے موقعے پر صحت مرکز کا افتتاح کیا۔
The Centre was inaugurated at Jangla Development Hub, in the aspirational district of Bijapur in Chhattisgarh.	مذکورہ مرکز کا افتتاح چھتیس گڑھ کے بیجاپور ضلع میں جنگلا ترقیاتی مرکز میں کیا گیا۔
In the course of over one hour, the Prime Minister interacted with a number of people, and was briefed on several development initiatives at the development hub.	ایک گھنٹے سے زیادہ وقت کے میں وزیراعظم نریندر مودی نے بڑی تعداد میں لوگوں کے ساتھ تبادلۂ خیال کیا اور ترقیاتی مرکز میں متعدد ترقیاتی اقدامات کے بارے میں بتایا ۔
At the inauguration of the Health and Wellness Centre, he interacted with ASHA workers.	صحت مرکز کے افتتاح کے موقعے پر انہوں نے آشا ورکروں سے بات چیت کی۔
He visited a model Anganwadi Centre, and interacted with Anganwadi workers and beneficiary children of Poshan Abhiyan.	انہوں نے ایک ماڈل آگن واڑی مرکز کا بھی دورہ کیا اور آنگن واڑی ورکروں اور پوشن ابھیان سے مستفید ہونے والے بچوں کے ساتھ تبادلۂ خیال کیا۔
Via video conference, the Prime Minister dedicated to the nation, the Bhanupratappur-Gudum Railway Line.	اس کے بعد وزیراعظم عوامی میٹنگ کی جگہ پہنچے۔
He flagged off a train between Dalli Rajhara and Bhanupratappur.	انہوں نے ون دھن یوجنا کا افتتاح کیا جس کا مقصد قبائلی برادری کو بااختیار بنانا ہے۔
He also inaugurated a dialysis centre at Bijapur Hospital.	ویڈیو کانفرنسنگ کے ذریعے وزیراعظم نے بھانو پرتاپ پور – گڈم ریلوے لائن کو ملک کو وقف کیا۔
The Prime Minister Shri Narendra Modi has greeted the people of Nagaland on their Statehood Day.	نئی دہلی،یکم دسمبر وزیر اعظم جناب نریندر مودی نے ناگالینڈ کے یوم قیام کے موقع پر ریاست کے لوگوں کو مبارک باد دی۔
“Statehood Day greetings to the people of Nagaland.	اپنے پیغام میں وزیر اعظم نے کہا ‘‘ریاست کے یوم قیام پر ناگالینڈ کے باشندوں کو مبارکباد۔
PM said, “On Army Day, I convey greetings to the soldiers, veterans and their families.	وزیراعظم نے کہا ‘‘فوج کے دن پر میں فوجیوں، بزرگوں اور ان کے کنبوں کو مبارکباد دیتا ہوں۔
Every citizen of India has unwavering trust and pride in our Army, which protects the nation and is also at the forefront of humanitarian efforts during times of natural disasters and other accidents.	بھارت کے ہر شہری کا، ہماری فوج پر اعتماد ہے اور اسے فخر ہے، جو قوم کی حفاظت کرتے ہیں اور قدرتی آفات و دیگر حادثات کی صورت میں انسانی کوششوں میں پیش پیش رہتے ہیں۔
Our Army always puts the nation first.	ہماری فوج ہمیشہ قوم کو ترجیح دیتی ہے۔
I salute all those great individuals who sacrificed their lives while serving the nation.	میں ان سبھی افراد کو سلام کرتا ہوں جنھوں نے قوم کی خدمت کرتے ہوئے قربانیاں دیں۔
The MoU aims for exchange of expertise and networking of information.	اس مفاہمت نامے کا مقصد مہارت کا تبادلہ اور معلومات کی نیٹ ورکنگ بھی ہے۔
Following is the text of the Prime Minister, Shri Narendra Modi’s departure statement prior to his visit to Russia.	نئیدہلی۔20مئی، 2018؛ وزیراعظم جناب نریندر مودی اپنے روس کے دورے پر روانہ ہونے سے قبل جو بیان دیئے ہیں وہ حسب ذیل ہے :
“Greetings to the friendly people of Russia.	’’روس کے دوستوں کو مبارکباد۔
I look forward to my visit to Sochi tomorrow and my meeting with President Putin.	امید کرتا ہوں کہ کل سے سوچی کا میرا دورہ اور صدر پتن کے ساتھ میری ملاقات ہوگی۔
It is always a pleasure to meet him.	ان کے ساتھ ملاقات کرنا ہمیشہ باعث مسرت رہا ہے۔
The Prime Minister, Shri Narendra Modi, today addressed the Indian community in Yangon, Myanmar.	نئی دہلی ،7ستمبر: وزیراعظم ، جناب نریندرمودی نے کل یانگون ، میانمارمیں بھارتی برادری سےخطاب کیا :
“You represent thousands of years of the shared culture and civilisation, geography and history, aspiration and achievements of the great sons and daughters of India and Myanmar,” the Prime Minister said, addressing the gathering.	وزیراعظم ، جناب نریندرمودی نے اجتماع کو خطاب کرتے ہوئے کہا کہ ‘‘ آپ سب بھارت اورمیانمارکے ان عظیم بیٹوں اور بیٹیوں کی ہزاروں سالوں پرمشتمل مشترکہ ثقافت اور تہذیب ، جغرافیہ اورتاریخ ، تمناوں اورحصولیابیوں کی نمائندگی کرتے ہیں ۔
The Prime Minister elaborated on the rich spiritual traditions of Myanmar.	وزیراعظم نے میانمار کی مالامال روحانی روایات پرروشنی ڈالی ۔
“When I meet you, I also feel that communication of our people living in foreign countries with government authorities in India is not a one way traffic any more,” the Prime Minister said.	وزیراعظم نے کہاکہ ‘‘جب میں آپ لوگوں سے ملتاہوں تومجھے بھی یہ احساس ہوتاہے کہ غیرممالک میں رہنے والے ہمارے افراد بھارت کے سرکاری حکام سے جس طرح کا ربط وضبط رکھتے ہیں ،اب وہ یک طرفہ ہرگز نہیں رہاہے ۔ہم صرف اپنے ملک میں اصلاحی عمل ہی نہیں کررہے ہیں بلکہ اسے کلی طورپرتبدیلی سے ہم کنارکررہے ہیں ۔
“We are not merely reforming our country, we are transforming it,” the Prime Minister asserted, adding that an India free from poverty, terrorism, corruption, communalism, and casteism is being created.	غربت ، دہشت گردی ، بد عنوانی ، فرقہ پرستی ،اور ذات پات کی تفریق سے پاک بھارت وجود میں آرہاہے ۔
The Prime Minister said that the Union Government in India is focusing on infrastructure.	وزیراعظم نے کہاکہ بھارت میں مرکزی حکومت بنیادی ڈھانچے پرتوجہ مرکوز کررہی ہے ۔
