The rationalization of Autonomous Bodies under Department of Health & Family Welfare will involve inter-ministerial consultations and review of existing bye laws of these bodies.	ਸਿਹਤ ਅਤੇ ਪਰਿਵਾਰ ਭਲਾਈ ਵਿਭਾਗ ਅਧੀਨ ਖ਼ੁਦਮੁਖਤਿਆਰ ਸੰਸਥਾਵਾਂ ਨੂੰ ਦਲੀਲਪੂਰਨ ਬਣਾਉਣ ਵਿੱਚ ਅੰਤਰ ਮੰਤਰਾਲਾ, ਸਲਾਹਕਾਰ ਅਤੇ ਇਨ੍ਹਾਂ ਸੰਸਥਾਵਾਂ ਦੇ ਮੌਜੂਦਾ ਉਪ ਨਿਯਮਾਂ ਦੀ ਸਮੀਖਿਆ ਕਰਨਾ ਸ਼ਾਮਲ ਹੈ।
The time frame for implementation is one year,	ਇਸ ਨੂੰ ਲਾਗੂ ਕਰਨ ਦਾ ਸਮਾਂ ਇੱਕ ਸਾਲ ਰੱਖਿਆ ਗਿਆ ਹੈ।
Rashtriya Arogya Nidhi (RAN) was set up as a registered society to provide financial medical assistance to poor patients receiving treatment in designated central government hospitals.	ਰਾਸ਼ਟਰੀ ਆਰੋਗਯ ਨਿਧੀ ਦਾ ਗਠਨ ਇੱਕ ਰਜਿਸਟਰਡ ਸੁਸਾਇਟੀ ਦੇ ਰੂਪ ਵਿੱਚ ਕੀਤਾ ਗਿਆ ਤਾਂ ਕਿ ਕੇਂਦਰੀ ਸਰਕਾਰ ਦੇ ਹਸਪਤਾਲਾਂ ਵਿੱਚ ਇਲਾਜ ਕਰਵਾਉਣ ਵਾਲੇ ਗ਼ਰੀਬ ਮਰੀਜ਼ਾਂ ਨੂੰ ਆਰਥਿਕ ਡਾਕਟਰੀ ਮਦਦ ਦਿੱਤੀ ਜਾ ਸਕੇ।
An advance is placed with the Medical Superintendents of such hospitals who then provide assistance on a case to case basis.	ਪੇਸ਼ਗੀ ਪੈਸਾ ਰਕਮ ਇਨ੍ਹਾਂ ਹਸਪਤਾਲਾਂ ਦੇ ਮੈਡੀਕਲ ਸੁਪਰਡੈਂਟਾਂ ਨੂੰ ਦਿੱਤੀ ਜਾਵੇਗੀ ਜੋ ਹਰ ਮਾਮਲੇ ਨੂੰ ਵੇਖਦੇ ਹੋਏ ਸਹਾਇਤਾ ਪ੍ਰਦਾਨ ਕਰਨਗੇ।
Since the DoHFW provides funds to the hospitals, the grants can be given from the Department to the hospital directly.	ਕਿਉਂਕਿ ਸਿਹਤ ਅਤੇ ਪਰਿਵਾਰ ਭਲਾਈ ਵਿਭਾਗ ਹਸਪਤਾਲਾਂ ਨੂੰ ਸਿੱਧੀ ਰਕਮ ਪ੍ਰਦਾਨ ਕਰਦਾ ਹੈ ਇਸ ਲਈ ਵਿਭਾਗ ਵੱਲੋਂ ਹਸਪਤਾਲਾਂ ਨੂੰ ਸਿੱਧੀ ਗ੍ਰਾਂਟ ਦਿੱਤੀ ਜਾ ਸਕਦੀ ਹੈ।
RAN functions can, therefore, be vested in DoHFW.	ਇਸ ਤਰ੍ਹਾਂ ਆਰਏਐੱਨ ਦਾ ਕੰਮਕਾਜ ਸਿਹਤ ਅਤੇ ਪਰਿਵਾਰ ਭਲਾਈ ਵਿਭਾਗ ਅਧੀਨ ਲਿਆਂਦਾ ਜਾਵੇਗਾ।
Managing Committee of RAN Society will meet to dissolve the Autonomous Body (AB) as per provisions of Societies Registration Act, 1860 (SRA).	ਆਰਏਐੱਨ ਸੁਸਾਇਟੀ ਦੀ ਪ੍ਰਬੰਧਕ ਕਮੇਟੀ ਸੁਸਾਇਟੀ ਰਜਿਸਟ੍ਰੇਸ਼ਨ ਕਾਨੂੰਨ 1860 ਦੇ ਪ੍ਰਬੰਧਾਂ ਅਧੀਨ ਖ਼ੁਦਮੁਖਤਿਆਰ ਸੰਸਥਾਵਾਂ ਨੂੰ ਰੱਦ ਕਰਨ ਲਈ ਮੀਟਿੰਗ ਕਰੇਗੀ।
In addition to this, Health Minister’s Cancer Patient Fund (HMCPF) shall also be transferred to the Department.	ਇਸ ਤੋਂ ਇਲਾਵਾ ਸਿਹਤ ਮੰਤਰੀ ਦੇ ਕੈਂਸਰ ਬਿਮਾਰੀ ਫੰਡ ਨੂੰ ਇਸ ਵਿਭਾਗ ਕੋਲ ਤਬਦੀਲ ਕਰ ਦਿੱਤਾ ਜਾਵੇਗਾ।
The timeline required for this is one year.	ਇਸ ਦੇ ਲਈ ਇੱਕ ਸਾਲ ਦਾ ਸਮਾਂ ਰੱਖਿਆ ਗਿਆ ਹੈ।
JSK organizes various activities with target populations as a part of its mandate.	ਜੇਐੱਸਕੇ ਟਾਰਗੈਟਿਡ ਅਬਾਦੀ ਨੂੰ ਧਿਆਨ ਵਿੱਚ ਰੱਖਦਿਆਂ ਵੱਖ-ਵੱਖ ਸਰਗਰਮੀਆਂ ਦਾ ਆਯੋਜਨ ਕਰਦਾ ਹੈ।
There has been no continuous funding to JSK from the Ministry.	ਮੰਤਰਾਲਾ ਵੱਲੋਂ ਜੇਐੱਸਕੇ ਦਾ ਕੋਈ ਲਗਾਤਾਰ ਵਿੱਤ ਪੋਸ਼ਣ ਨਹੀਂ ਕੀਤਾ ਜਾਂਦਾ।
Population stabilization strategies require private and corporate funding, which can be accessed through JSK.	ਅਬਾਦੀ ਸਥਿਰੀਕਰਨ ਰਣਨੀਤੀਆਂ ਲਈ ਨਿਜੀ ਅਤੇ ਕਾਰਪੋਰੇਟ ਵਿੱਤ ਪੋਸ਼ਣ ਦੀ ਲੋੜ ਹੁੰਦੀ ਹੈ ਜੋ ਜੇਐੱਸਕੇ ਰਾਹੀਂ ਸੰਭਵ ਹੈ।
Although, JSK will continue to play a significant role in population stabilization strategies, its existence as an Autonomous Body is not necessary.	ਭਾਵੇਂ ਜੇਐੱਸਕੇ ਆਬਾਦੀ ਸਥਿਰੀਕਰਨ ਨੀਤੀਆਂ ਵਿੱਚ ਅਹਿਮ ਭੂਮਿਕਾ ਨਿਭਾਉਂਦਾ ਰਹੇਗਾ, ਪਰ ਇੱਕ ਖ਼ੁਦਮੁਖਤਿਆਰ ਸੰਸਥਾ ਵਜੋਂ ਉਸ ਦੀ ਲੋੜ ਜ਼ਰੂਰੀ ਨਹੀਂ ਹੋਵੇਗੀ।
Background:	ਏਕੇਟੀ/ਵੀਬੀਏ/ਐੱਸਐੱਚ
Prime Minister Narendra Modi met Her Majesty Queen Maxima of the Kingdom of the Netherlands today.	ਪ੍ਰਧਾਨ ਮੰਤਰੀ ਸ਼੍ਰੀ ਨਰੇਂਦਰ ਮੋਦੀ ਨੇ ਅੱਜ ਨੀਦਰਲੈਂਡ ਦੀ ਮਹਾਰਾਣੀ ਮਹਾਮਹਿਮ ਮੈਕਸਿਮਾ ਨਾਲ ਮੁਲਾਕਾਤ ਕੀਤੀ।
Queen Maxima is visiting India in her capacity as UN Secretary-General’s Special Advocate for Inclusive Finance for Development.	ਮਹਾਰਾਣੀ ਮੈਕਸਿਮਾ ਵਿਕਾਸ ਲਈ ਸਮਾਵੇਸ਼ੀ ਵਿੱਤ ਲਈ ਸੰਯੁਕਤ ਰਾਸ਼ਟਰ ਜਨਰਲ ਸੈਕਟਰੀ ਦੇ ਵਿਸੇਸ਼ ਦੂਤ ਵਜੋਂ ਭਾਰਤ ਦੀ ਯਾਤਰਾ ‘ਤੇ ਹਨ।
Prime Minister Modi and Queen Maxima discussed the various initiatives taken in the last few years by the Government of India for enhancing financial inclusion in India, such as Jan Dhan Yojana, Pradhan Mantri Jeevan Jyoti Bima Yojana, Pradhan Mantri Suraksha Bima Yojana, and Atal Pension Yojana.	ਪ੍ਰਧਾਨ ਮੰਤਰੀ ਮੋਦੀ ਅਤੇ ਮਹਾਰਾਣੀ ਮੈਕਸਿਮਾ ਨੇ ਭਾਰਤ ਸਰਕਾਰ ਵੱਲੋਂ ਵਿੱਤੀ ਸਮਾਵੇਸ਼ ਵਿੱਚ ਵਾਧੇ ਲਈ ਪਿਛਲੇ ਕੁਝ ਵਰ੍ਹਿਆਂ ਵਿੱਚ ਜਨਧਨ ਯੋਜਨਾ, ਪ੍ਰਧਾਨ ਮੰਤਰੀ ਜੀਵਨ ਜਯੋਤੀ ਬੀਮਾ ਯੋਜਨਾ, ਪ੍ਰਧਾਨ ਮੰਤਰੀ ਬੀਮਾ ਸੁਰਕਸ਼ਾ ਯੋਜਨਾ ਅਤੇ ਅਟਲ ਪੈਂਸ਼ਨ ਯੋਜਨਾ ਜਿਹੇ ਚੁੱਕੇ ਗਏ ਵੱਖ-ਵੱਖ ਕਦਮਾਂ ‘ਤੇ ਵਿਚਾਰ-ਵਟਾਂਦਰਾ ਕੀਤਾ।
Queen Maxima appreciated the progress achieved by these initiatives.	ਮਹਾਰਾਣੀ ਮੈਕਸਿਮਾ ਨੇ ਇਨ੍ਹਾਂ ਕਦਮਾਂ ਦੇ ਜਰੀਏ ਹੋਈ ਪ੍ਰਗਤੀ ਦੀ ਸਰਾਹਨਾ ਕੀਤੀ।
The two leaders also discussed global development finance.	ਦੋਹਾਂ ਨੇਤਾਵਾਂ ਨੇ ਗਲੋਬਲ ਵਿਕਾਸ ਵਿੱਤ ‘ਤੇ ਵੀ ਚਰਚਾ ਕੀਤੀ।
On the occasion of Ambedkar Jayanti today, Prime Minister Narendra Modi inaugurated a Health and Wellness Centre, to mark the launch of the Union Government’s ambitious Health Assurance Programme – Ayushman Bharat.	ਪ੍ਰਧਾਨ ਮੰਤਰੀ ਸ਼੍ਰੀ ਨਰੇਂਦਰ ਮੋਦੀ ਨੇ ਅੰਬੇਡਕਰ ਜਯੰਤੀ ਦੇ ਮੌਕੇ ‘ਤੇ ਅੱਜ ਕੇਂਦਰ ਸਰਕਾਰ ਦੀ ਮਹੱਤਵਕਾਂਸ਼ੀ ਸਿਹਤ ਆਸ਼ਵਾਸਨ ਪ੍ਰੋਗਰਾਮ- ਆਯੂਸ਼ਮਾਨ ਭਾਰਤ ਦੇ ਲਾਂਚ ਦੇ ਮੌਕੇ ‘ਤੇ ਇੱਕ ਵੈਲਨਸ ਸੈਂਟਰ ਦਾ ਉਦਘਾਟਨ ਕੀਤਾ।
The Centre was inaugurated at Jangla Development Hub, in the aspirational district of Bijapur in Chhattisgarh.	ਇਸ ਕੇਂਦਰ ਦਾ ਉਦਘਾਟਨ ਛੱਤੀਸਗੜ੍ਹ ਦੇ ਆਕਾਂਸ਼ੀ ਬੀਜਾਪੁਰ ਵਿੱਚ ਜਾਂਗਲਾ ਵਿਕਾਸ ਹਬ ਵਿੱਚ ਕੀਤਾ ਗਿਆ।
In the course of over one hour, the Prime Minister interacted with a number of people, and was briefed on several development initiatives at the development hub.	ਇੱਕ ਘੰਟੇ ਤੋਂ ਅਧਿਕ ਸਮੇਂ ਦੇ ਦੌਰਾਨ, ਪ੍ਰਧਾਨ ਮੰਤਰੀ ਨੇ ਵੱਡੀ ਸੰਖਿਆ ਵਿੱਚ ਲੋਕਾਂ ਨਾਲ ਗੱਲਬਾਤ ਕੀਤੀ ਤੇ ਉਨ੍ਹਾਂ ਨੂੰ ਵਿਕਾਸ ਹਬ ਵਿੱਚ ਕਈ ਵਿਕਾਸਾਤਮਕ ਪਹਿਲਕਦਮੀਆਂ ਦੀ ਜਾਣਕਾਰੀ ਦਿੱਤੀ ਗਈ।
At the inauguration of the Health and Wellness Centre, he interacted with ASHA workers.	ਸਿਹਤ ਤੇ ਕਲਿਆਣ ਕੇਂਦਰ ਦੇ ਉਦਘਾਟਨ ਦੇ ਮੌਕੇ ‘ਤੇ ਉਨ੍ਹਾਂ ਨੇ ਆਸ਼ਾ ਦਾ ਕਾਰਜਕਰਤਾਵਾਂ ਦੇ ਨਾਲ ਗੱਲਬਾਤ ਕੀਤੀ।
He visited a model Anganwadi Centre, and interacted with Anganwadi workers and beneficiary children of Poshan Abhiyan.	ਉਨ੍ਹਾਂ ਨੇ ਇੱਕ ਮਾਡਲ ਆਂਗਨਵਾੜੀ ਕੇਂਦਰ ਦਾ ਵੀ ਦੌਰਾ ਕੀਤਾ ਤੇ ਆਂਗਨਵਾੜੀ ਕਾਰਜਕਰਤਾਵਾਂ ਅਤੇ ਪੌਸ਼ਣ ਅਭਿਆਨ ਦੇ ਲਾਭਾਰਥੀ ਬੱਚਿਆਂ ਦੇ ਨਾਲ ਗੱਲਬਾਤ ਕੀਤੀ।
He visited a Haat Bazaar Health Kiosk and interacted with health workers.	ਉਨ੍ਹਾਂ ਨੇ ਹਾਟ ਬਜ਼ਾਰ ਕਿਯੋਸਕ ਦਾ ਵੀ ਦੌਰਾ ਕੀਤਾ ਤੇ ਸਿਹਤ ਕਾਰਜਕਰਤਾਵਾਂ ਨਾਲ ਮੁਲਾਕਾਤ ਕੀਤੀ।
The Prime Minister then arrived at the venue of the public meeting.	ਉਨ੍ਹਾਂ ਨੇ ਜਾਂਗਲਾ ਵਿੱਚ ਇੱਕ ਬੈਂਕ ਸ਼ਾਖਾ ਦਾ ਉਦਘਾਟਨ ਕੀਤਾ ਅਤੇ ਚੁਣੇ ਹੋਏ ਲਾਭਾਰਥੀਆਂ ਨੂੰ ਮੁਦਰਾ ਯੋਜਨਾ ਦੇ ਤਹਿਤ ਕਰਜ਼ਾ ਮਨਜ਼ੂਰੀ ਪੱਤਰ ਵੀ ਦਿੱਤੇ।
He launched the Van Dhan Yojana, which aims at empowering tribal communities.	ਉਨ੍ਹਾਂ ਨੇ ਗ੍ਰਾਮੀਣ ਬੀਪੀਓ ਕਰਮਚਾਰੀਆਂ ਨਾਲ ਵੀ ਗੱਲਬਾਤ ਕੀਤੀ।
It envisages a mechanism for marketing of Minor Forest Produce through Minimum Support Price and development of value chain for MFP.	ਪ੍ਰਧਾਨ ਮੰਤਰੀ ਉਸਦੇ ਬਾਅਦ ਜਨਤਕ ਬੈਠਕ ਦੇ ਸਥਲ ‘ਤੇ ਪੁਜੇ।
Via video conference, the Prime Minister dedicated to the nation, the Bhanupratappur-Gudum Railway Line.	ਉਨ੍ਹਾਂ ਨੇ ਵਨ ਧਨ ਯੋਜਨਾ ਲਾਂਚ ਕੀਤੀ ਜਿਸਦਾ ਉਦੇਸ਼ ਜਨਜਾਤੀ ਸਮੁਦਾਵਾਂ ਨੂੰ ਸਸ਼ਕਤ ਬਣਾਉਣਾ ਹੈ।
