The Union Cabinet chaired by Prime Minister Shri Narendra Modi has approved the proposal for closure of Autonomous Bodies, namely, Rashtriya Arogya Nidhi (RAN) and Jansankhya Sthirata Kosh (JSK) and the functions are proposed to be vested in Department of Health & Family Welfare (DoHFW).	राष्ट्रीय आरोग्य निधी आणि जनसंख्या स्थिरता कोष ही स्वायत्त मंडळे बंद करून त्यांचे कार्य आरोग्य आणि कुटुंब कल्याण मंत्रालय खात्यात सामावून घेण्याच्या प्रस्तावाला, पंतप्रधान नरेंद्र मोदी यांच्या अध्यक्षतेखाली आज नवी दिल्लीत झालेल्या केंद्रीय मंत्रिमंडळाच्या बैठकीत मान्यता देण्यात आली.
Managing Committee of RAN Society will meet to dissolve the Autonomous Body (AB) as per provisions of Societies Registration Act, 1860 (SRA).	या निधीची व्यवस्थापकीय समिती बैठक घेऊन स्वायत्त मंडळ, सोसायटी नोंदणी कायदा1860 च्या तरतुदीनुसार मोडीत काढण्याबाबत निर्णय घेईल.
Jansankhya Sthirata Kosh (JSK) was set up with a corpus grant of Rs.100 crores in the year 2003 to raise awareness for population stabilization strategies.	लोकसंख्या संतुलन धोरणाविषयी जागृती निर्माण करण्यासाठी 2003 मध्ये 100 कोटी रुपयांचा “जन संख्या स्थिरता कोष” स्थापन करण्यात आला.
Hence, JSK as an Autonomous Body can be closed as it can be administered by the Department as a fund.	म्हणूनच जनसंख्या स्थिरता कोष, स्वायत्तसंस्था म्हणून न ठेवता एक निधी म्हणून आरोग्य आणि कुटुंब कल्याण खात्याकडून त्याचे व्यवस्थापन करण्यात येणार आहे.
Prime Minister Narendra Modi met Her Majesty Queen Maxima of the Kingdom of the Netherlands today.	पंतप्रधान नरेंद्र मोदी यांनी आज नेदरलॅण्डच्या महाराणी मॅक्सिमा यांची भेट घेतली.
Queen Maxima is visiting India in her capacity as UN Secretary-General’s Special Advocate for Inclusive Finance for Development.	महाराणी मॅक्सिमा, विकासाच्या सर्वसमावेशक वित्तासाठी संयुक्त राष्ट्राच्या महासचिवांच्या विशेष दूत म्हणून भारताच्या दौऱ्यावर आल्या आहेत.
Prime Minister Modi and Queen Maxima discussed the various initiatives taken in the last few years by the Government of India for enhancing financial inclusion in India, such as Jan Dhan Yojana, Pradhan Mantri Jeevan Jyoti Bima Yojana, Pradhan Mantri Suraksha Bima Yojana, and Atal Pension Yojana.	भारतामध्ये आर्थिक समावेशनाला बळकटी देण्यासाठी भारत सरकारने मागील काही वर्षात राबवलेल्या जनधन योजना, प्रधानमंत्री जीवन ज्योती विमा योजना, प्रधानमंत्री विमा सुरक्षा योजना तसेच अटल पेंशन योजना यासारख्या विविध उपक्रमांविषयी पंतप्रधान मोदी आणि महाराणी मॅक्सिमा यांनी चर्चा केली.
Queen Maxima appreciated the progress achieved by these initiatives.	या उपक्रमांमुळे झालेल्या प्रगतीचे महाराणी मॅक्सिमा यांनी कौतुक केले.
The two leaders also discussed global development finance.	उभय नेत्यांनी जागतिक विकास आर्थिक विषयावर देखील चर्चा केली.
The Union Cabinet, chaired by the Prime Minister Shri Narendra Modi, has given its ex-post facto approval for amendments to Section 44 and consequential amendments of the Lokpal and Lokayuktas Act, 2013 by introducing the Lokpal and Lokayuktas (Amendment) Bill, 2016 in the Parliament.	पंतपधान नरेंद्र मोदी यांच्या अध्यक्षतेखालील केंद्रीय मंत्रीमंडळाने, लोकपाल आणि लोकायुक्त कायदा, 2013 च्या आनुषंगिक सुधारणांना आणि कलम 44 च्या सुधारणांना तत्वत: मंजूरी देऊन संसदेत लोकपाल आणि लोकायुक्त (सुधारणा) विधेयक, 2016 सादर केले.
